AUDC,SUN,arm,benchmark,budget,candidate_oracle_calls,capture_seconds,cohort,completion_tokens,decision_rows,difficulty,environment_calls,episode_wall_seconds,generation_calls,initialization_oracle_calls,initialization_wall_seconds,job_id,mSUN,policy_seed,pooling_forwards,prompt_tokens,registered_budget_unit,registered_state,rpc_attempts,status,surrogate_oracle_calls,task,task_progress,task_success,whole_job_wall_seconds,world,stratum,total_tokens,action_success_rate,agent_attempts,bootstrap_ticks,explicit_tick_returns,scenario_warmup_ticks,completion_sha256
,,Common2,DW,20,,,DW_Proteomics,859,20,Normal,20,101.76373832207173,40,,,dw-common-public80-v1-w3-p508-b20-Common2,,508,0,150438,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,131.93350941408426,3,Proteomics/world3,151297,0.8,20,1,20,,91aabdc47294ff4326e3121f8ee3fde89d932c8adb89c4a20e8fadc646354f8e
,,Public2,DW,20,,,DW_Proteomics,840,20,Normal,20,101.93229299969971,40,,,dw-common-public80-v1-w3-p508-b20-Public2,,508,0,151929,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,131.79671595990658,3,Proteomics/world3,152769,0.8,20,1,20,,764e03120f2ac9875649a90bf709a7d42ac01a3b8bfb31a9c4b8a8c6b2a232b8
,,Common2,DW,20,,,DW_Proteomics,816,20,Normal,20,100.30768438614905,40,,,dw-common-public80-v1-w4-p508-b20-Common2,,508,0,151646,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,130.1341356281191,4,Proteomics/world4,152462,0.55,20,1,20,,5970ac34f4288d47bc0acef94123e5244f3584859fa9df5534ceba0ba81ad5cd
,,Public2,DW,20,,,DW_Proteomics,802,20,Normal,20,100.9504877878353,40,,,dw-common-public80-v1-w4-p508-b20-Public2,,508,0,152969,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,129.97005162294954,4,Proteomics/world4,153771,0.75,20,1,20,,3fa4099701ae1f2826aa3b2fa00c27b098c6a26723fe2f293c1253d5f3e813ee
,,Common2,DW,20,,,DW_Proteomics,802,20,Normal,20,103.20096223242581,40,,,dw-common-public80-v1-w3-p509-b20-Common2,,509,0,154294,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,133.10191921982914,3,Proteomics/world3,155096,0.65,20,1,20,,8566fb08dd74d4e3a0dc23529719b01c05fec3bd19f379bef450d8666278d1b6
,,Public2,DW,20,,,DW_Proteomics,753,20,Normal,20,101.67810750100762,40,,,dw-common-public80-v1-w3-p509-b20-Public2,,509,0,156298,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,131.95775837358087,3,Proteomics/world3,157051,0.55,20,1,20,,b505de8f4aada046a28832be1dbe1097ce8d1f1dc24ca81469622e1c063f2d91
,,Common2,DW,20,,,DW_Proteomics,757,20,Normal,20,100.63518217299134,40,,,dw-common-public80-v1-w4-p509-b20-Common2,,509,0,150575,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,129.91666274890304,4,Proteomics/world4,151332,0.65,20,1,20,,9c33f8db7ac12499f27604101598b7afcf0f9c0691ac71fd11589f57582512c4
,,Public2,DW,20,,,DW_Proteomics,738,20,Normal,20,100.75303595513105,40,,,dw-common-public80-v1-w4-p509-b20-Public2,,509,0,150908,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,128.794606635347,4,Proteomics/world4,151646,0.85,20,1,20,,6eab6686a789f987b3593fce59f847c0b555f783acff957c7c05fd52edce0f19
,,Common2,DW,20,,,DW_Proteomics,783,20,Normal,20,105.49655646458268,40,,,dw-common-public80-v1-w3-p510-b20-Common2,,510,0,163606,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,134.05470183771104,3,Proteomics/world3,164389,0.25,20,1,20,,84820aa498989e708915782462c55987c084d6328359ac765c8ed4c547edbdcd
,,Public2,DW,20,,,DW_Proteomics,858,20,Normal,20,105.25532146450132,40,,,dw-common-public80-v1-w3-p510-b20-Public2,,510,0,153840,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,133.75165439397097,3,Proteomics/world3,154698,0.85,20,1,20,,4b5538ca7a19cbda53ac206bed269f1beb64ecf68acec89e1cf1fa9d230d3272
,,Common2,DW,20,,,DW_Proteomics,796,20,Normal,20,104.22921440564096,40,,,dw-common-public80-v1-w4-p510-b20-Common2,,510,0,163110,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,133.65159005485475,4,Proteomics/world4,163906,0.35,20,1,20,,fabeabfcf67fee56b30c1cffc3ddf85e58b2652695d0732a27a059485a24eb4f
,,Public2,DW,20,,,DW_Proteomics,799,20,Normal,20,103.45959729980677,40,,,dw-common-public80-v1-w4-p510-b20-Public2,,510,0,160921,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,132.5466628326103,4,Proteomics/world4,161720,0.5,20,1,20,,0a6d5b8085ffe1fe0be489770fef28eadd8427a5e963cbc68925d3280626b6bc
,,Common2,DW,30,,,DW_Proteomics,1131,30,Normal,30,157.9730980237946,60,,,dw-common-public80-v1-w3-p501-b30-Common2,,501,0,254574,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,186.54219192266464,3,Proteomics/world3,255705,0.03333333333333333,30,1,30,,57cae7ffb00f99930b62865c1f40ba6f93c8905ccc92943a850bdf5022d1cae9
,,Public2,DW,30,,,DW_Proteomics,1134,30,Normal,30,159.3027811590582,60,,,dw-common-public80-v1-w3-p501-b30-Public2,,501,0,254692,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,188.10821980331093,3,Proteomics/world3,255826,0.06666666666666667,30,1,30,,259e5f62a434e9d6376b9b41c7c1d0bfdc50d62454ee88c555494a98ddc3333e
,,Common2,DW,30,,,DW_Proteomics,1163,30,Normal,30,156.370726457797,60,,,dw-common-public80-v1-w4-p501-b30-Common2,,501,0,250391,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,184.04189112223685,4,Proteomics/world4,251554,0.26666666666666666,30,1,30,,3dc513d63eefae9dd4d1f97fdd7d2ef2f3076dcd92692ae938091fd838acd29e
,,Public2,DW,30,,,DW_Proteomics,1262,30,Normal,30,157.44906590972096,60,,,dw-common-public80-v1-w4-p501-b30-Public2,,501,0,245731,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,184.40147888753563,4,Proteomics/world4,246993,0.6,30,1,30,,cf6b235528256c03c38ba2766361cb2b9e08d31112acb7cba6cc0a322a2ee504
,,Common2,DW,30,,,DW_Proteomics,1128,30,Normal,30,157.88975050486624,60,,,dw-common-public80-v1-w3-p502-b30-Common2,,502,0,253062,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,186.59316342882812,3,Proteomics/world3,254190,0.1,30,1,30,,c2af13334c092f68b0f95bdeb73e74a55fa55404cf07a3f3ca1a32ad2a174208
,,Public2,DW,30,,,DW_Proteomics,1298,30,Normal,30,153.31205285247415,60,,,dw-common-public80-v1-w3-p502-b30-Public2,,502,0,240492,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,181.59129219315946,3,Proteomics/world3,241790,0.6666666666666666,30,1,30,,b3ddf2a7fdc0961883a03ce7263f43053ed9ca4ceea4aa5ef210d064c698d86f
,,Common2,DW,30,,,DW_Proteomics,1228,30,Normal,30,152.77360790409148,60,,,dw-common-public80-v1-w4-p502-b30-Common2,,502,0,233901,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,180.7306191669777,4,Proteomics/world4,235129,0.6,30,1,30,,a3e5dc8e77e5b1f3a409dcc7d2523b6c0d44f84c7c5bbc9da8042e6d3e4b70f2
,,Public2,DW,30,,,DW_Proteomics,1207,30,Normal,30,151.2201973386109,60,,,dw-common-public80-v1-w4-p502-b30-Public2,,502,0,229302,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,179.05908790882677,4,Proteomics/world4,230509,0.7,30,1,30,,77fc817baf977ea79b6f4c263b2ade0baa805226b38f0908d961c820ec62b818
,,Common2,DW,30,,,DW_Proteomics,1227,30,Normal,30,148.74353876896203,60,,,dw-common-public80-v1-w3-p503-b30-Common2,,503,0,221221,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,178.17777036875486,3,Proteomics/world3,222448,0.9,30,1,30,,854c2e96a35165256b508536cc1ca1769e08e696a161b66b9786b517ef048f3f
,,Public2,DW,30,,,DW_Proteomics,1178,30,Normal,30,154.78368757665157,60,,,dw-common-public80-v1-w3-p503-b30-Public2,,503,0,243399,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,188.3756221337244,3,Proteomics/world3,244577,0.5333333333333333,30,1,30,,06b7c6a55aaa099e4ea5128ad3419b1a96e0155631ad83570521819e7c1f28b2
,,Common2,DW,30,,,DW_Proteomics,1116,30,Normal,30,154.95018695294857,60,,,dw-common-public80-v1-w4-p503-b30-Common2,,503,0,248122,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,184.1626301649958,4,Proteomics/world4,249238,0.26666666666666666,30,1,30,,6eb3a824531a8f3b3f84f6104b524005cb33f40fa9b5183b8cd67032648cf5f4
,,Public2,DW,30,,,DW_Proteomics,1316,30,Normal,30,154.70857605617493,60,,,dw-common-public80-v1-w4-p503-b30-Public2,,503,0,228832,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,183.81247320305556,4,Proteomics/world4,230148,0.8333333333333334,30,1,30,,9302562715eca73234531dd81d9307922a7c61f4330d94134aedcaafe25074f4
,,Common2,DW,30,,,DW_Proteomics,1123,30,Normal,30,155.5220860214904,60,,,dw-common-public80-v1-w3-p504-b30-Common2,,504,0,249221,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,183.92071752995253,3,Proteomics/world3,250344,0.36666666666666664,30,1,30,,dd74e9a74fa87d5ccb42e60c07862dbc894e3149faafbec70f39650bb47c130d
,,Public2,DW,30,,,DW_Proteomics,1184,30,Normal,30,152.53638228029013,60,,,dw-common-public80-v1-w3-p504-b30-Public2,,504,0,238643,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,180.38543107919395,3,Proteomics/world3,239827,0.6666666666666666,30,1,30,,359f8c75e70fbaa261680b7ff8ddf95052f5a99276bd598e61143158f6a8e161
,,Common2,DW,30,,,DW_Proteomics,1241,30,Normal,30,152.74613794777542,60,,,dw-common-public80-v1-w4-p504-b30-Common2,,504,0,239314,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,183.48786449152976,4,Proteomics/world4,240555,0.5666666666666667,30,1,30,,c8dcf427837b542d400bb16cf3e85bbd4fe5058e2a923dd9b70aa64fb47b73b0
,,Public2,DW,30,,,DW_Proteomics,1138,30,Normal,30,146.9987456118688,60,,,dw-common-public80-v1-w4-p504-b30-Public2,,504,0,229609,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,175.38860208448023,4,Proteomics/world4,230747,0.6333333333333333,30,1,30,,d5866fe1c364734aa3925a1dd097a652601181c4a281b7a236308c6469a298f1
,,Common2,DW,30,,,DW_Proteomics,1274,30,Normal,30,154.16655604541302,60,,,dw-common-public80-v1-w3-p505-b30-Common2,,505,0,242272,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,182.18100014142692,3,Proteomics/world3,243546,0.6666666666666666,30,1,30,,c5aab3c7ce458b7a8738a004a28d71ac21cb535186cd654199960dda3910b413
,,Public2,DW,30,,,DW_Proteomics,1190,30,Normal,30,152.7100946297869,60,,,dw-common-public80-v1-w3-p505-b30-Public2,,505,0,238411,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,181.35588236898184,3,Proteomics/world3,239601,0.7,30,1,30,,f3dc7e99b8c06c74dadb8c4a45748dcae41e35ec0c6849b327c3fa8bece3c7c0
,,Common2,DW,30,,,DW_Proteomics,1270,30,Normal,30,154.03291486296803,60,,,dw-common-public80-v1-w4-p505-b30-Common2,,505,0,241384,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,182.37088571395725,4,Proteomics/world4,242654,0.6333333333333333,30,1,30,,f10794b38d0427b18f83289fd51b9ec3d380bd0a0e8b7887e84672989f0bf4d3
,,Public2,DW,30,,,DW_Proteomics,1259,30,Normal,30,151.95047811977565,60,,,dw-common-public80-v1-w4-p505-b30-Public2,,505,0,236308,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,179.04369506426156,4,Proteomics/world4,237567,0.7333333333333333,30,1,30,,414f25eecdeff8c1269236c6888fc4fbdac7043f6a9885d5d3bf59527a685c52
,,Common2,DW,30,,,DW_Proteomics,1340,30,Normal,30,153.94616578985006,60,,,dw-common-public80-v1-w3-p506-b30-Common2,,506,0,234749,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,180.4019255405292,3,Proteomics/world3,236089,0.8333333333333334,30,1,30,,d57fc16b0f47eb1f01182431fa4884928388e992286f5edb275d6d66bdaa41d7
,,Public2,DW,30,,,DW_Proteomics,1360,30,Normal,30,154.5905288932845,60,,,dw-common-public80-v1-w3-p506-b30-Public2,,506,0,235961,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,183.3557867128402,3,Proteomics/world3,237321,0.7333333333333333,30,1,30,,9f3a8607dec0c515bcefecd87869a930a888fb46b28bbd509fb01757fbec0764
,,Common2,DW,30,,,DW_Proteomics,1181,30,Normal,30,150.5779072176665,60,,,dw-common-public80-v1-w4-p506-b30-Common2,,506,0,233536,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,179.14060585107654,4,Proteomics/world4,234717,0.6,30,1,30,,cefb065eb1e8d64659b6a9379964ab0b72d522de941f09b173b941b577ed503e
,,Public2,DW,30,,,DW_Proteomics,1122,30,Normal,30,148.32789496704936,60,,,dw-common-public80-v1-w4-p506-b30-Public2,,506,0,236865,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,174.74289719108492,4,Proteomics/world4,237987,0.6,30,1,30,,d6f4d54a8be67b8bc18141b4812d052b1feb44130171490125554c7d686138a9
,,Common2,DW,30,,,DW_Proteomics,1120,30,Normal,30,157.2766384249553,60,,,dw-common-public80-v1-w3-p507-b30-Common2,,507,0,256268,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,186.25635299179703,3,Proteomics/world3,257388,0.1,30,1,30,,a18e2bb21cdbed1e0fedaf32fdeb60e4a297d0d35adb2e10197c7cea1c53111f
,,Public2,DW,30,,,DW_Proteomics,1133,30,Normal,30,156.88215533364564,60,,,dw-common-public80-v1-w3-p507-b30-Public2,,507,0,255668,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,184.72168926987797,3,Proteomics/world3,256801,0.16666666666666666,30,1,30,,704597b124bbbb8533b853004e4524bcf6b5497c9ee4424d202a28d1f536c681
,,Common2,DW,30,,,DW_Proteomics,1136,30,Normal,30,155.7000081287697,60,,,dw-common-public80-v1-w4-p507-b30-Common2,,507,0,248700,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,182.90097816102207,4,Proteomics/world4,249836,0.36666666666666664,30,1,30,,4de5bc6374c98e6221fc0390eb7c807b8c1fbab5721830660ad8d11efdd5a165
,,Public2,DW,30,,,DW_Proteomics,1227,30,Normal,30,155.50057695806026,60,,,dw-common-public80-v1-w4-p507-b30-Public2,,507,0,245575,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,182.6238900255412,4,Proteomics/world4,246802,0.5333333333333333,30,1,30,,c71db4703c9ec33ab056f97483b9b010af690262e26817466d49902a9d381ca0
,,Common2,DW,30,,,DW_Proteomics,1147,30,Normal,30,151.2565293861553,60,,,dw-common-public80-v1-w3-p508-b30-Common2,,508,0,241986,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,180.4925086107105,3,Proteomics/world3,243133,0.4666666666666667,30,1,30,,13449b5bc7ba9612ee84ec04dc0f4cb24166e92439a5377f4d3dca4208ccb41f
,,Public2,DW,30,,,DW_Proteomics,1308,30,Normal,30,152.27554392442107,60,,,dw-common-public80-v1-w3-p508-b30-Public2,,508,0,228894,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,181.3776041334495,3,Proteomics/world3,230202,0.7666666666666667,30,1,30,,6a353cabe91bb554c98a92a6ed3e80e401d5ffe784de95fbea6628afa30d69a7
,,Common2,DW,30,,,DW_Proteomics,1286,30,Normal,30,150.8858653260395,60,,,dw-common-public80-v1-w4-p508-b30-Common2,,508,0,229011,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,178.9323038784787,4,Proteomics/world4,230297,0.7666666666666667,30,1,30,,6c35b3d75cb0fbc784ffce90775ce0770eb8f93e20ea371adf4f685e0cc83735
,,Public2,DW,30,,,DW_Proteomics,1191,30,Normal,30,146.75921028386801,60,,,dw-common-public80-v1-w4-p508-b30-Public2,,508,0,231578,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,175.0474730907008,4,Proteomics/world4,232769,0.8,30,1,30,,69a17062f95cd1ab4c2717870f9b70c18dc93403264d637c5df56ac939705618
,,Common2,DW,30,,,DW_Proteomics,1176,30,Normal,30,154.25501801259816,60,,,dw-common-public80-v1-w3-p509-b30-Common2,,509,0,240649,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,185.35059731919318,3,Proteomics/world3,241825,0.7,30,1,30,,6cc876d2226763961b95328dc673ce1bd92b5c0f19e4fe5f341dd36fb62c67af
,,Public2,DW,30,,,DW_Proteomics,1216,30,Normal,30,155.84141422621906,60,,,dw-common-public80-v1-w3-p509-b30-Public2,,509,0,240826,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,186.38974967505783,3,Proteomics/world3,242042,0.4666666666666667,30,1,30,,dcf2210c8ced6c7a2dbf960aead97930feda201aef93b780246322ae72534cac
,,Common2,DW,30,,,DW_Proteomics,1223,30,Normal,30,149.81638708058745,60,,,dw-common-public80-v1-w4-p509-b30-Common2,,509,0,232117,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,179.7014120221138,4,Proteomics/world4,233340,0.7666666666666667,30,1,30,,8b73055edce850ef5c1027c703daf1cdd2b4070ec168156ee83b1feb0629980a
,,Public2,DW,30,,,DW_Proteomics,1222,30,Normal,30,151.87407475244254,60,,,dw-common-public80-v1-w4-p509-b30-Public2,,509,0,231147,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,181.79861437529325,4,Proteomics/world4,232369,0.7333333333333333,30,1,30,,155e150f61d514532ac69554109520520a34ff21939f794ca5928a45dc331a7e
,,Common2,DW,30,,,DW_Proteomics,1181,30,Normal,30,155.75066007766873,60,,,dw-common-public80-v1-w3-p510-b30-Common2,,510,0,245468,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,185.61144195031375,3,Proteomics/world3,246649,0.3,30,1,30,,6705e409550508e79ba88c0c74f51c7020860ad3a9461c7bfbb426d83c5e6e5e
,,Public2,DW,30,,,DW_Proteomics,1303,30,Normal,30,152.95833197329193,60,,,dw-common-public80-v1-w3-p510-b30-Public2,,510,0,230582,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,182.55001266486943,3,Proteomics/world3,231885,0.9,30,1,30,,76a7fb19ca385b886cbc23f0a4ba432e67e590ad7fa1d1426f34095a563b4808
,,Common2,DW,30,,,DW_Proteomics,1224,30,Normal,30,151.88586780335754,60,,,dw-common-public80-v1-w4-p510-b30-Common2,,510,0,241012,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,180.70055339857936,4,Proteomics/world4,242236,0.5,30,1,30,,5b4993e36d680b502d05c16e03b4f46c54af7bf42a4b9e1337c275549b4adacb
,,Public2,DW,30,,,DW_Proteomics,1212,30,Normal,30,151.2829302372411,60,,,dw-common-public80-v1-w4-p510-b30-Public2,,510,0,238345,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,179.8666781866923,4,Proteomics/world4,239557,0.6666666666666666,30,1,30,,c41b0b99db33304b50a3005188966c9b8b1ef465788b1414fdfbce5a2704e79c
,,Native,DW,100,,,DW_Proteomics,1909,100,Normal,100,283.584122678265,100,,,dw-B100-fourarms-v1-w3-p501-Native,,501,0,428371,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,313.22707138210535,3,Proteomics/world3,430280,0.01,100,1,100,,db11cd26f65e4a7362b4f4e848b180baf96b4a103a63247780c51a56c824fdc2
,,Common2,DW,100,,,DW_Proteomics,3836,100,Normal,100,520.5934455087408,200,,,dw-B100-fourarms-v1-w3-p501-Common2,,501,0,853394,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,551.9599553523585,3,Proteomics/world3,857230,0.18,100,1,100,,81e6bcb8293beca03f76548e2192e81d1e2d5c67ab8454a7e274e59df5a257f5
,,Public2,DW,100,,,DW_Proteomics,3942,100,Normal,100,510.90291318297386,200,,,dw-B100-fourarms-v1-w3-p501-Public2,,501,0,819002,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.375,0,542.9413090273738,3,Proteomics/world3,822944,0.48,100,1,100,,68a83b045110cf7c1b260cf484f16a4b35997649edfe2b5e3c7d44ddf3e81d04
,,ActionPool2,DW,100,,,DW_Proteomics,3899,100,Normal,100,1718.2791658053175,200,,,dw-B100-fourarms-v1-w3-p501-ActionPool2,,501,400,823956,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,1750.3581930818036,3,Proteomics/world3,827855,0.42,100,1,100,,4ba92594ecb43f2ae83c4a4d063a73c32c3e3baa0be5ad94075710a6a7dbcf8d
,,Native,DW,100,,,DW_Proteomics,2014,100,Normal,100,272.98518077563494,100,,,dw-B100-fourarms-v1-w4-p501-Native,,501,0,401006,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,302.8412236943841,4,Proteomics/world4,403020,0.48,100,1,100,,1bbbec0d04c811a735a380f4550bcf55708e3943a5b18cb4d6f4790cb8f74bb6
,,Common2,DW,100,,,DW_Proteomics,4260,100,Normal,100,496.0414714803919,200,,,dw-B100-fourarms-v1-w4-p501-Common2,,501,0,786859,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.375,0,527.7914469204843,4,Proteomics/world4,791119,0.72,100,1,100,,3151f5245987192e1aae8dc55bc443da9e30eb0d6673179f0a63dffa492b8a28
,,Public2,DW,100,,,DW_Proteomics,4128,100,Normal,100,503.6788140106946,200,,,dw-B100-fourarms-v1-w4-p501-Public2,,501,0,789341,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,535.7955118725076,4,Proteomics/world4,793469,0.69,100,1,100,,df71eac173949a553bcf6d830d4e723c10da814f93ca6340836d9ad5aed8a33c
,,ActionPool2,DW,100,,,DW_Proteomics,4084,100,Normal,100,1622.1201321771368,200,,,dw-B100-fourarms-v1-w4-p501-ActionPool2,,501,400,776902,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.375,0,1654.8241085121408,4,Proteomics/world4,780986,0.77,100,1,100,,8b778396ea40282ba557f68aa48141e5cefa0bc380fe0b0339da6bfe3246de48
,,Native,DW,100,,,DW_Proteomics,1862,100,Normal,100,280.1512643583119,100,,,dw-B100-fourarms-v1-w3-p502-Native,,502,0,428060,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,307.9911964563653,3,Proteomics/world3,429922,0.01,100,1,100,,0afe7ae3ee1d94b8cecb40ebb1a540815ce98d4c02fe53f9dfc0d6d8fd0323ad
,,Common2,DW,100,,,DW_Proteomics,4231,100,Normal,100,508.82893484830856,200,,,dw-B100-fourarms-v1-w3-p502-Common2,,502,0,797924,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,538.1480214307085,3,Proteomics/world3,802155,0.69,100,1,100,,fb6a93a9917a95f86651f1b30ef6e50f894b47a2194d09f92a2df53fae3339c0
,,Public2,DW,100,,,DW_Proteomics,4037,100,Normal,100,512.051037565805,200,,,dw-B100-fourarms-v1-w3-p502-Public2,,502,0,816900,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,542.6379688950256,3,Proteomics/world3,820937,0.59,100,1,100,,de6e67ce3bb608696bb8e917a75bf7077adbb8dcbfb930eb0b73c3a90e085876
,,ActionPool2,DW,100,,,DW_Proteomics,4164,100,Normal,100,1715.3837215220556,200,,,dw-B100-fourarms-v1-w3-p502-ActionPool2,,502,400,818793,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,1746.2182316686958,3,Proteomics/world3,822957,0.61,100,1,100,,44b73be02fb3470d8d8e09425ad295f153e8a018e805b3f3126df3352659c326
,,Native,DW,100,,,DW_Proteomics,1919,100,Normal,100,276.4717931430787,100,,,dw-B100-fourarms-v1-w4-p502-Native,,502,0,416374,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,304.48301318567246,4,Proteomics/world4,418293,0.11,100,1,100,,eda572f1d54102dc9b79431bb26f4584b2cf423bab655bff3b3c94120adcd384
,,Common2,DW,100,,,DW_Proteomics,4361,100,Normal,100,499.07820532284677,200,,,dw-B100-fourarms-v1-w4-p502-Common2,,502,0,765496,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.5,0,529.5927945617586,4,Proteomics/world4,769857,0.82,100,1,100,,d71043b94c0f6a66bdd23edea96026d0e9acb22eb4815072ba64a59374d00735
,,Public2,DW,100,,,DW_Proteomics,4355,100,Normal,100,501.57066478859633,200,,,dw-B100-fourarms-v1-w4-p502-Public2,,502,0,771165,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.375,0,532.3468220429495,4,Proteomics/world4,775520,0.83,100,1,100,,2a802237b507d509fc01611ce77f37f2bbe09af278288157c339eb1cb4d4af29
,,ActionPool2,DW,100,,,DW_Proteomics,4313,100,Normal,100,1633.6614298932254,200,,,dw-B100-fourarms-v1-w4-p502-ActionPool2,,502,400,768580,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,1664.7686605527997,4,Proteomics/world4,772893,0.8,100,1,100,,c5b3b90a04102e5de6ca2fc2e413b2ffb8af1e282a054b2da23ac2059dc20c4c
,,Native,DW,100,,,DW_Proteomics,1936,100,Normal,100,265.1146556744352,100,,,dw-B100-fourarms-v1-w3-p503-Native,,503,0,370273,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,293.55669366475195,3,Proteomics/world3,372209,0.86,100,1,100,,a6f7b6092e9bd9efa274d1771d19acf83b0e103cc1db26bb89e116c0de491fcf
